Order Date,Sales
3/25/2013,4990.00
3/25/2013,2990.00
3/25/2013,10439.64
3/26/2013,389.90
3/26/2013,2800.00
3/26/2013,1419.00
3/26/2013,655.20
3/26/2013,2197.60
3/26/2013,13197.00
3/26/2013,5151.40
3/26/2013,8592.00
3/26/2013,1600.00
3/26/2013,12990.00
3/27/2013,4699.70
3/27/2013,9990.00
3/27/2013,5570.40
3/27/2013,2304.80
3/27/2013,1682.10
3/27/2013,367.22
3/27/2013,119.00
3/27/2013,209.60
3/27/2013,5680.00
3/27/2013,889.82
3/27/2013,1990.00
3/27/2013,5182.40
3/27/2013,2300.00
3/28/2013,1900.00
3/28/2013,2029.60
3/28/2013,3830.00
3/28/2013,990.00
3/28/2013,389.90
3/28/2013,141.90
3/28/2013,2190.00
3/28/2013,1920.00
3/28/2013,6990.00
3/28/2013,1340.00
3/29/2013,5174.40
3/29/2013,1090.00
3/29/2013,1790.00
3/29/2013,3984.00
3/29/2013,1480.00
3/29/2013,500.00
3/29/2013,2550.00
3/29/2013,3260.00
3/29/2013,7380.00
3/29/2013,948.00
3/29/2013,4320.00
3/29/2013,299.00
3/29/2013,4056.00
3/29/2013,4598.00
3/29/2013,1980.00
3/29/2013,5120.00
3/29/2013,3829.50
3/29/2013,836.40
3/29/2013,58.38
3/29/2013,4110.00
3/29/2013,3800.00
3/29/2013,1558.00
3/29/2013,8190.00
3/30/2013,279.00
3/30/2013,3090.00
3/30/2013,3936.00
3/30/2013,10000.00
3/30/2013,1969.00
3/30/2013,528.00
3/30/2013,7596.00
3/30/2013,7998.00
3/30/2013,81.92
3/30/2013,209.60
3/31/2013,1188.00
3/31/2013,129.90
3/31/2013,1969.00
3/31/2013,3847.20
3/31/2013,3890.00
3/31/2013,1310.40
3/31/2013,7197.60
3/31/2013,6990.00
3/31/2013,2468.20
3/31/2013,1650.00
3/31/2013,2380.00
4/1/2013,3010.00
4/1/2013,83.40
4/1/2013,1360.00
4/1/2013,3580.00
4/1/2013,2923.20
4/1/2013,2351.92
4/1/2013,2352.00
4/1/2013,1190.00
4/1/2013,8900.00
4/2/2013,11976.00
4/2/2013,230.00
4/2/2013,2590.00
4/2/2013,3267.60
4/2/2013,2141.40
4/2/2013,210.00
4/2/2013,836.40
4/2/2013,329.90
4/2/2013,8591.40
4/2/2013,1880.00
4/2/2013,499.60
4/2/2013,269.00
4/2/2013,5990.00
4/2/2013,1224.00
4/2/2013,289.90
4/2/2013,3012.00
4/2/2013,3948.00
4/2/2013,1650.00
4/2/2013,4220.00
4/2/2013,199.50
4/3/2013,690.00
4/3/2013,479.50
4/3/2013,199.00
4/3/2013,2900.00
4/3/2013,3990.00
4/3/2013,369.90
4/3/2013,5160.00
4/3/2013,14773.00
4/3/2013,4641.20
4/3/2013,5814.00
4/3/2013,1608.00
4/3/2013,5990.00
4/3/2013,239.88
4/3/2013,2080.00
4/3/2013,990.00
4/3/2013,334.80
4/4/2013,420.00
4/4/2013,8652.80
4/4/2013,2930.00
4/4/2013,256.90
4/4/2013,8800.00
4/4/2013,2631.20
4/4/2013,1699.90
4/4/2013,2262.00
4/4/2013,9552.00
4/4/2013,590.00
4/4/2013,256.90
4/4/2013,3372.00
4/4/2013,1360.00
4/5/2013,7659.00
4/5/2013,559.18
4/5/2013,129.90
4/5/2013,8890.00
4/5/2013,5828.00
4/5/2013,339.90
4/5/2013,2000.00
4/5/2013,690.00
4/5/2013,1099.90
4/5/2013,3280.00
4/5/2013,990.00
4/5/2013,292.38
4/5/2013,2990.00
4/5/2013,299.00
4/5/2013,1071.00
4/5/2013,8690.00
4/5/2013,209.60
4/5/2013,1522.20
4/5/2013,16200.00
4/6/2013,3276.00
4/6/2013,1980.00
4/6/2013,129.50
4/6/2013,3556.80
4/6/2013,399.00
4/6/2013,339.80
4/6/2013,2680.00
4/7/2013,329.90
4/7/2013,129.50
4/7/2013,4799.70
4/7/2013,3398.80
4/7/2013,2360.00
4/7/2013,3996.00
4/7/2013,126.60
4/7/2013,3890.00
4/7/2013,169.90
4/7/2013,194.70
4/7/2013,7659.00
4/7/2013,8178.30
4/7/2013,15600.00
4/7/2013,1264.40
4/7/2013,1900.00
4/7/2013,1990.00
4/8/2013,417.30
4/8/2013,1124.33
4/8/2013,2190.00
4/8/2013,496.59
4/8/2013,2340.00
4/8/2013,7580.00
4/8/2013,429.90
4/8/2013,25980.00
4/8/2013,10128.00
4/8/2013,1548.00
4/9/2013,1290.00
4/9/2013,29970.00
4/9/2013,3290.00
4/9/2013,1199.90
4/9/2013,229.90
4/9/2013,1090.00
4/9/2013,8341.10
4/9/2013,440.00
4/9/2013,2599.90
4/9/2013,17000.00
4/9/2013,119.00
4/10/2013,950.00
4/10/2013,2510.00
4/10/2013,2000.00
4/10/2013,2090.00
4/10/2013,129.90
4/10/2013,2680.00
4/10/2013,4220.00
4/10/2013,3390.00
4/10/2013,3570.00
4/10/2013,499.90
4/10/2013,138.90
4/11/2013,2362.80
4/11/2013,429.90
4/11/2013,1590.00
4/11/2013,440.00
4/11/2013,27540.00
4/11/2013,7990.00
4/11/2013,8178.30
4/11/2013,139.00
4/11/2013,790.00
4/11/2013,1990.00
4/11/2013,2141.88
4/11/2013,229.00
4/11/2013,2000.00
4/12/2013,25980.00
4/12/2013,4699.70
4/12/2013,6370.00
4/12/2013,765.00
4/12/2013,1790.00
4/12/2013,1340.00
4/12/2013,3290.00
4/12/2013,179.90
4/12/2013,1969.00
4/12/2013,199.50
4/13/2013,249.90
4/13/2013,2690.00
4/13/2013,590.00
4/13/2013,1690.00
4/13/2013,9990.00
4/13/2013,5360.00
4/13/2013,1290.00
4/13/2013,169.90
4/13/2013,2656.40
4/13/2013,150.68
4/13/2013,150.68
4/13/2013,179.90
4/13/2013,4744.40
4/13/2013,474.40
4/13/2013,2800.00
4/13/2013,1650.00
4/13/2013,2064.80
4/13/2013,780.00
4/14/2013,269.00
4/14/2013,44720.00
4/14/2013,670.00
4/14/2013,690.00
4/14/2013,5980.00
4/14/2013,4660.00
4/14/2013,1799.90
4/14/2013,5970.00
4/14/2013,2000.00
4/15/2013,8376.00
4/15/2013,790.00
4/15/2013,1980.00
4/15/2013,3290.00
4/15/2013,2300.00
4/15/2013,6240.00
4/15/2013,2510.00
4/15/2013,3000.00
4/15/2013,1480.00
4/15/2013,165.00
4/15/2013,779.90
4/15/2013,9800.00
4/15/2013,405.50
4/15/2013,229.90
4/15/2013,289.90
4/15/2013,197.73
4/15/2013,11180.00
4/15/2013,2309.00
4/16/2013,419.90
4/16/2013,4699.70
4/16/2013,1203.60
4/16/2013,6890.00
4/16/2013,478.49
4/16/2013,3451.00
4/16/2013,1390.00
4/16/2013,2599.90
4/16/2013,3320.00
4/16/2013,3290.00
4/16/2013,4056.00
4/16/2013,7160.00
4/16/2013,95.00
4/17/2013,9380.00
4/17/2013,990.00
4/17/2013,24990.00
4/17/2013,6190.00
4/17/2013,1845.00
4/17/2013,3100.00
4/17/2013,405.50
4/17/2013,1290.00
4/17/2013,1199.90
4/17/2013,2900.00
4/17/2013,8690.00
4/17/2013,8268.00
4/17/2013,6550.00
4/17/2013,269.90
4/18/2013,4399.00
4/18/2013,2000.00
4/18/2013,299.00
4/18/2013,2999.90
4/18/2013,599.90
4/18/2013,6450.00
4/18/2013,790.00
4/18/2013,11980.00
4/18/2013,8180.00
4/18/2013,2832.00
4/18/2013,1790.00
4/18/2013,3680.00
4/18/2013,3380.00
4/19/2013,2190.00
4/19/2013,1900.00
4/19/2013,6460.00
4/19/2013,2148.00
4/19/2013,1404.20
4/19/2013,159.00
4/19/2013,1020.00
4/19/2013,812.00
4/19/2013,5880.00
4/19/2013,1880.00
4/19/2013,990.00
4/19/2013,15600.00
4/19/2013,13980.00
4/19/2013,159.00
4/19/2013,3580.00
4/19/2013,1990.00
4/19/2013,499.90
4/20/2013,25980.00
4/20/2013,1340.00
4/20/2013,5497.00
4/20/2013,2583.83
4/20/2013,159.00
4/20/2013,6380.00
4/20/2013,1090.00
4/21/2013,249.90
4/21/2013,3100.00
4/21/2013,1188.00
4/21/2013,537.92
4/21/2013,3228.00
4/21/2013,3422.00
4/21/2013,569.00
4/21/2013,798.00
4/22/2013,5880.00
4/22/2013,1099.90
4/22/2013,2290.00
4/22/2013,6560.00
4/22/2013,289.90
4/22/2013,30320.00
4/22/2013,289.90
4/22/2013,269.00
4/22/2013,504.00
4/22/2013,3619.20
4/22/2013,2590.00
4/22/2013,209.60
4/22/2013,2990.00
4/22/2013,26552.50
4/22/2013,2890.00
4/22/2013,6760.00
4/22/2013,1590.00
4/22/2013,29488.20
4/22/2013,2510.00
4/22/2013,1880.00
4/22/2013,69.50
4/22/2013,6550.00
4/23/2013,1650.00
4/23/2013,3343.90
4/23/2013,8900.00
4/23/2013,1360.00
4/23/2013,159.00
4/23/2013,4362.00
4/23/2013,11980.00
4/23/2013,255.00
4/23/2013,8600.00
4/23/2013,19116.00
4/23/2013,4320.00
4/23/2013,3510.00
4/23/2013,499.80
4/23/2013,7188.00
4/23/2013,2810.00
4/24/2013,759.90
4/24/2013,3190.00
4/24/2013,3090.00
4/24/2013,298.35
4/24/2013,1999.50
4/24/2013,1980.00
4/24/2013,4362.00
4/24/2013,6520.00
4/24/2013,3280.00
4/24/2013,39856.70
4/24/2013,438.10
4/24/2013,9600.00
4/25/2013,469.90
4/25/2013,2190.00
4/25/2013,499.90
4/25/2013,3100.00
4/25/2013,95.00
4/25/2013,8800.00
4/25/2013,990.00
4/25/2013,4890.00
4/25/2013,347.88
4/25/2013,22740.00
4/25/2013,215.70
4/25/2013,1183.20
4/25/2013,159.00
4/25/2013,1580.00
4/25/2013,2990.00
4/25/2013,2670.00
4/25/2013,8890.00
4/26/2013,11.40
4/26/2013,129.50
4/26/2013,1380.40
4/26/2013,6879.60
4/26/2013,6570.00
4/26/2013,2510.00
4/26/2013,7686.90
4/26/2013,3380.00
4/26/2013,155.00
4/26/2013,7580.00
4/26/2013,2510.00
4/26/2013,499.90
4/26/2013,3018.60
4/26/2013,510.40
4/27/2013,139.00
4/27/2013,1099.90
4/27/2013,6990.00
4/27/2013,2475.20
4/27/2013,138.90
4/27/2013,990.00
4/27/2013,5639.64
4/27/2013,1799.90
4/27/2013,1178.10
4/27/2013,99.90
4/27/2013,9.50
4/27/2013,68850.00
4/27/2013,1700.00
4/27/2013,6550.00
4/28/2013,779.90
4/28/2013,119.00
4/28/2013,5860.00
4/28/2013,6040.00
4/28/2013,3260.00
4/28/2013,5890.00
4/28/2013,3421.88
4/28/2013,2360.00
4/28/2013,10000.00
4/28/2013,6330.00
4/28/2013,1496.40
4/28/2013,2190.00
4/29/2013,5990.00
4/29/2013,11.02
4/29/2013,2725.10
4/29/2013,3829.50
4/29/2013,6000.00
4/29/2013,6190.00
4/29/2013,129.50
4/29/2013,2990.00
4/29/2013,990.00
4/29/2013,3020.00
4/29/2013,95.00
4/29/2013,15800.00
4/30/2013,138.90
4/30/2013,550.00
4/30/2013,690.00
4/30/2013,573.30
4/30/2013,4199.40
4/30/2013,330.00
4/30/2013,9990.00
4/30/2013,6990.00
4/30/2013,3919.00
4/30/2013,1612.40
5/1/2013,5880.00
5/1/2013,11044.80
5/1/2013,4362.00
5/1/2013,3000.00
5/1/2013,336.28
5/1/2013,2310.00
5/1/2013,499.90
5/1/2013,2400.00
5/1/2013,58976.40
5/1/2013,9.50
5/1/2013,8500.00
5/1/2013,1290.00
5/2/2013,2320.00
5/2/2013,5788.40
5/2/2013,1390.00
5/2/2013,1799.90
5/2/2013,7661.00
5/2/2013,749.70
5/2/2013,910.00
5/2/2013,417.30
5/2/2013,2670.00
5/2/2013,503.88
5/2/2013,2790.00
5/2/2013,199.50
5/2/2013,2080.00
5/2/2013,2670.00
5/2/2013,1825.48
5/2/2013,2186.60
5/2/2013,420.00
5/3/2013,4270.00
5/3/2013,599.90
5/3/2013,2899.90
5/3/2013,2090.00
5/3/2013,1099.50
5/4/2013,1845.00
5/4/2013,1869.00
5/4/2013,1690.00
5/4/2013,12990.00
5/4/2013,142.80
5/4/2013,1998.00
5/4/2013,138.90
5/4/2013,599.90
5/4/2013,1999.50
5/4/2013,29738.10
5/5/2013,3528.20
5/5/2013,155.00
5/5/2013,5011.20
5/5/2013,129.90
5/5/2013,11760.00
5/5/2013,9800.00
5/5/2013,6370.00
5/5/2013,2900.00
5/5/2013,269.90
5/5/2013,7140.00
5/6/2013,10798.00
5/6/2013,243.60
5/6/2013,469.90
5/6/2013,138.04
5/6/2013,1299.00
5/6/2013,2680.00
5/6/2013,4110.00
5/6/2013,1099.90
5/6/2013,3280.00
5/6/2013,1290.00
5/7/2013,9990.00
5/7/2013,1210.00
5/7/2013,45900.00
5/7/2013,3690.00
5/7/2013,1299.00
5/7/2013,6390.00
5/7/2013,5988.00
5/7/2013,1900.00
5/7/2013,15922.00
5/7/2013,359.90
5/7/2013,1800.00
5/8/2013,5990.00
5/8/2013,3100.00
5/8/2013,2900.00
5/8/2013,2599.90
5/8/2013,2380.00
5/8/2013,18570.00
5/8/2013,269.00
5/8/2013,130.00
5/8/2013,1880.00
5/8/2013,95.00
5/9/2013,3990.00
5/9/2013,10324.00
5/9/2013,1199.90
5/9/2013,417.30
5/9/2013,2090.00
5/9/2013,179.90
5/9/2013,3290.00
5/9/2013,15200.00
5/9/2013,1099.50
5/9/2013,1980.00
5/9/2013,405.50
5/9/2013,3996.00
5/10/2013,4320.00
5/10/2013,589.88
5/10/2013,8560.00
5/10/2013,4362.00
5/10/2013,9999.80
5/10/2013,5790.00
5/10/2013,486.60
5/10/2013,230.00
5/10/2013,3290.00
5/10/2013,165.00
5/10/2013,3348.00
5/11/2013,1872.00
5/11/2013,3266.50
5/11/2013,1990.00
5/11/2013,3499.50
5/11/2013,2214.00
5/11/2013,2680.00
5/11/2013,1650.00
5/11/2013,129.50
5/11/2013,1290.00
5/11/2013,19600.00
5/11/2013,3010.00
5/11/2013,29970.00
5/11/2013,1799.90
5/11/2013,1290.00
5/12/2013,4000.20
5/12/2013,2290.00
5/12/2013,674.00
5/12/2013,17370.00
5/12/2013,6990.00
5/12/2013,4797.00
5/12/2013,130.00
5/12/2013,1522.20
5/12/2013,260.00
5/12/2013,1480.00
5/12/2013,4020.00
5/12/2013,5680.00
5/12/2013,1290.00
5/12/2013,2900.00
5/13/2013,1159.88
5/13/2013,19760.00
5/13/2013,2510.00
5/13/2013,6973.20
5/13/2013,115.00
5/13/2013,2656.40
5/13/2013,2190.00
5/13/2013,6460.00
5/13/2013,6200.00
5/13/2013,12990.00
5/14/2013,959.50
5/14/2013,550.00
5/14/2013,299.00
5/14/2013,1998.00
5/14/2013,3364.00
5/14/2013,6120.00
5/14/2013,3287.70
5/14/2013,2770.80
5/14/2013,179.90
5/14/2013,1800.00
5/15/2013,30916.20
5/15/2013,3352.40
5/15/2013,1290.00
5/15/2013,424.68
5/15/2013,3340.00
5/15/2013,599.70
5/15/2013,1020.00
5/15/2013,238.00
5/15/2013,250.00
5/15/2013,780.00
5/16/2013,812.00
5/16/2013,2890.00
5/16/2013,8380.00
5/16/2013,3190.00
5/16/2013,717.00
5/16/2013,3392.88
5/16/2013,3340.00
5/16/2013,34760.00
5/16/2013,2283.61
5/16/2013,6320.00
5/16/2013,3259.60
5/16/2013,1090.00
5/16/2013,289.90
5/16/2013,4320.00
5/16/2013,5790.00
5/16/2013,9990.00
5/17/2013,959.50
5/17/2013,790.00
5/17/2013,1064.70
5/17/2013,69.50
5/17/2013,2900.00
5/17/2013,6424.81
5/17/2013,12990.00
5/18/2013,490.00
5/18/2013,12990.00
5/18/2013,2780.00
5/18/2013,3162.40
5/18/2013,315.78
5/18/2013,129.90
5/18/2013,1390.00
5/18/2013,1860.30
5/18/2013,23276.70
5/18/2013,1340.00
5/18/2013,1290.00
5/18/2013,500.00
5/19/2013,1630.00
5/19/2013,11.02
5/19/2013,2550.00
5/19/2013,3290.00
5/19/2013,5990.00
5/19/2013,6570.00
5/19/2013,1780.00
5/20/2013,3580.00
5/20/2013,5890.00
5/20/2013,318.48
5/20/2013,269.90
5/20/2013,1099.90
5/20/2013,228.90
5/20/2013,6000.00
5/20/2013,965.09
5/20/2013,6890.00
5/20/2013,2999.90
5/21/2013,509.90
5/21/2013,279.00
5/21/2013,690.00
5/21/2013,184.44
5/21/2013,690.00
5/21/2013,3280.00
5/21/2013,2280.00
5/22/2013,8190.00
5/22/2013,256.90
5/22/2013,5360.00
5/22/2013,3816.40
5/22/2013,1590.00
5/22/2013,590.00
5/22/2013,3190.00
5/22/2013,7077.64
5/23/2013,1990.00
5/23/2013,3100.00
5/23/2013,6390.00
5/23/2013,2308.40
5/23/2013,2090.00
5/23/2013,924.30
5/23/2013,920.28
5/23/2013,3010.00
5/23/2013,6320.00
5/23/2013,228.90
5/24/2013,15000.00
5/24/2013,2550.00
5/24/2013,135.00
5/24/2013,3584.40
5/24/2013,3499.50
5/24/2013,2990.00
5/24/2013,2000.00
5/24/2013,6890.00
5/24/2013,990.00
5/24/2013,3211.81
5/24/2013,3260.00
5/24/2013,1790.00
5/24/2013,4362.00
5/24/2013,2510.00
5/24/2013,470.38
5/24/2013,990.00
5/24/2013,99.90
5/24/2013,884.65
5/24/2013,159.00
5/24/2013,4990.00
5/24/2013,7580.00
5/25/2013,3260.00
5/25/2013,1210.00
5/25/2013,2890.00
5/25/2013,2280.00
5/25/2013,4455.60
5/25/2013,369.90
5/25/2013,2690.00
5/25/2013,1799.90
5/25/2013,3499.50
5/25/2013,569.00
5/25/2013,799.80
5/25/2013,1339.64
5/25/2013,15600.00
5/25/2013,8890.00
5/25/2013,10015.20
5/25/2013,2679.60
5/25/2013,580.00
5/25/2013,1960.00
5/25/2013,506.40
5/26/2013,2308.40
5/26/2013,229.90
5/26/2013,27540.00
5/26/2013,1160.00
5/26/2013,2290.00
5/26/2013,1969.00
5/26/2013,470.82
5/26/2013,900.00
5/26/2013,133.40
5/26/2013,18469.52
5/26/2013,2300.00
5/26/2013,2990.00
5/26/2013,469.90
5/26/2013,1980.00
5/26/2013,2670.00
5/26/2013,2670.00
5/27/2013,2899.90
5/27/2013,229.90
5/27/2013,4999.90
5/27/2013,153.40
5/27/2013,795.32
5/27/2013,1969.00
5/27/2013,550.00
5/27/2013,379.50
5/28/2013,2680.00
5/28/2013,2900.00
5/28/2013,417.30
5/28/2013,424.68
5/28/2013,99.90
5/28/2013,3894.00
5/28/2013,4399.00
5/28/2013,1980.00
5/28/2013,2280.00
5/28/2013,1183.20
5/28/2013,5300.04
5/28/2013,162.51
5/28/2013,165.00
5/28/2013,1499.50
5/28/2013,1290.00
5/29/2013,1630.00
5/29/2013,239.00
5/29/2013,828.00
5/29/2013,129.90
5/29/2013,2290.00
5/29/2013,405.50
5/29/2013,690.30
5/29/2013,1290.00
5/29/2013,419.90
5/29/2013,2772.00
5/29/2013,5980.00
5/30/2013,545.08
5/30/2013,1690.00
5/30/2013,4800.00
5/31/2013,5890.00
5/31/2013,1509.30
5/31/2013,2958.00
5/31/2013,910.00
5/31/2013,3591.60
5/31/2013,245.23
5/31/2013,405.50
5/31/2013,6990.00
5/31/2013,2290.00
5/31/2013,2499.90
5/31/2013,2784.80
5/31/2013,165.00
5/31/2013,239.00
5/31/2013,130.00
6/1/2013,1360.00
6/1/2013,674.00
6/1/2013,1770.00
6/1/2013,2368.10
6/1/2013,279.00
6/1/2013,1980.00
6/1/2013,8540.00
6/1/2013,2990.00
6/1/2013,129.90
6/1/2013,4890.90
6/1/2013,7980.00
6/1/2013,1900.00
6/1/2013,2680.00
6/1/2013,8724.00
6/2/2013,2190.00
6/2/2013,500.00
6/2/2013,1548.00
6/2/2013,959.50
6/2/2013,4100.00
6/2/2013,99.90
6/2/2013,3439.10
6/2/2013,369.90
6/2/2013,279.00
6/2/2013,539.80
6/2/2013,2293.20
6/2/2013,1990.00
6/3/2013,4416.00
6/3/2013,3120.00
6/3/2013,1290.00
6/3/2013,2309.00
6/3/2013,1990.00
6/3/2013,578.80
6/3/2013,5580.00
6/3/2013,1290.00
6/3/2013,1360.00
6/3/2013,255.00
6/3/2013,4270.00
6/4/2013,6790.00
6/4/2013,3108.80
6/4/2013,1188.00
6/4/2013,438.10
6/4/2013,1340.00
6/4/2013,6390.00
6/4/2013,4699.70
6/4/2013,198.78
6/4/2013,1348.00
6/5/2013,932.16
6/5/2013,2761.20
6/5/2013,237.88
6/5/2013,3123.90
6/5/2013,4503.00
6/5/2013,974.40
6/5/2013,3463.20
6/5/2013,11292.60
6/5/2013,7580.00
6/5/2013,719.88
6/5/2013,2819.77
6/5/2013,24814.50
6/5/2013,4442.22
6/5/2013,3177.30
6/5/2013,7656.00
6/5/2013,1736.40
6/5/2013,491.28
6/5/2013,7008.30
6/6/2013,3552.00
6/6/2013,1357.20
6/6/2013,3600.00
6/6/2013,828.00
6/6/2013,9998.00
6/6/2013,191.40
6/6/2013,289.90
6/6/2013,3112.20
6/6/2013,342.08
6/6/2013,18252.00
6/6/2013,4317.30
6/6/2013,2748.00
6/6/2013,3060.00
6/6/2013,2316.60
6/6/2013,231.88
6/6/2013,7110.00
6/7/2013,6000.00
6/7/2013,3060.00
6/7/2013,2680.00
6/7/2013,11.31
6/7/2013,7128.10
6/7/2013,752.30
6/7/2013,3588.00
6/7/2013,462.84
6/7/2013,781.84
6/7/2013,2080.00
6/7/2013,5880.00
6/7/2013,3372.00
6/8/2013,405.50
6/8/2013,3480.00
6/8/2013,2412.80
6/8/2013,2028.00
6/8/2013,1308.00
6/8/2013,2388.00
6/8/2013,5234.40
6/8/2013,492.41
6/8/2013,2100.40
6/8/2013,35664.30
6/8/2013,3372.00
6/9/2013,3588.00
6/9/2013,2328.30
6/9/2013,151.92
6/9/2013,1632.00
6/9/2013,1548.00
6/9/2013,3216.00
6/9/2013,7598.00
6/9/2013,2312.80
6/9/2013,2940.00
6/9/2013,4788.00
6/10/2013,2028.00
6/10/2013,4320.00
6/10/2013,2242.00
6/10/2013,230.00
6/10/2013,273.58
6/10/2013,2123.88
6/10/2013,8190.00
6/10/2013,3290.00
6/10/2013,2316.60
6/10/2013,327.60
6/10/2013,694.56
6/10/2013,2999.90
6/10/2013,8318.10
6/10/2013,154.11
6/10/2013,8944.40
6/10/2013,23552.80
6/10/2013,10668.00
6/10/2013,1700.00
6/10/2013,7200.00
6/11/2013,258.84
6/11/2013,21360.00
6/11/2013,2256.00
6/11/2013,2388.00
6/11/2013,7068.20
6/11/2013,3912.00
6/11/2013,12051.00
6/11/2013,514.80
6/11/2013,8388.00
6/11/2013,6348.00
6/11/2013,3590.76
6/11/2013,2702.20
6/11/2013,3000.00
6/11/2013,14196.30
6/12/2013,575.40
6/12/2013,8798.00
6/12/2013,704.72
6/12/2013,1188.00
6/12/2013,330.40
6/12/2013,151.92
6/12/2013,2310.00
6/12/2013,2628.00
6/12/2013,16152.00
6/12/2013,129.50
6/12/2013,1380.40
6/12/2013,3948.00
6/12/2013,1548.00
6/13/2013,3468.00
6/13/2013,6348.00
6/13/2013,1428.00
6/13/2013,417.30
6/13/2013,2550.00
6/13/2013,4152.80
6/13/2013,3528.20
6/13/2013,138.04
6/13/2013,2211.30
6/13/2013,11800.00
6/13/2013,5990.00
6/14/2013,3248.00
6/14/2013,272.39
6/14/2013,2496.00
6/14/2013,2737.60
6/14/2013,3228.00
6/14/2013,34594.00
6/14/2013,512.60
6/14/2013,11256.00
6/14/2013,3360.00
6/14/2013,1799.90
6/14/2013,1251.90
6/14/2013,704.42
6/14/2013,940.10
6/15/2013,2772.00
6/15/2013,3000.00
6/15/2013,11788.20
6/15/2013,463.98
6/15/2013,2130.10
6/15/2013,13192.40
6/15/2013,2379.41
6/15/2013,652.40
6/15/2013,2000.00
6/15/2013,2094.30
6/15/2013,5984.60
6/15/2013,3315.80
6/15/2013,2737.60
6/15/2013,3593.80
6/15/2013,3060.00
6/16/2013,2302.80
6/16/2013,3948.00
6/16/2013,2284.04
6/16/2013,3619.20
6/16/2013,4164.41
6/16/2013,369.90
6/16/2013,1608.00
6/16/2013,4056.00
6/16/2013,3070.20
6/16/2013,3135.60
6/16/2013,2396.60
6/16/2013,5612.70
6/16/2013,4595.40
6/16/2013,466.83
6/16/2013,142.80
6/16/2013,4260.20
6/16/2013,1668.00
6/17/2013,14112.00
6/17/2013,959.50
6/17/2013,359.40
6/17/2013,379.50
6/17/2013,889.08
6/17/2013,11988.00
6/17/2013,270.10
6/17/2013,1290.00
6/17/2013,3882.20
6/17/2013,6990.00
6/18/2013,14028.30
6/18/2013,2186.73
6/18/2013,665.73
6/18/2013,5760.00
6/18/2013,578.80
6/18/2013,199.00
6/18/2013,156.00
6/18/2013,1137.60
6/18/2013,3576.00
6/18/2013,11988.00
6/18/2013,3216.00
6/18/2013,192.00
6/18/2013,10272.00
6/18/2013,3433.60
6/18/2013,1920.00
6/18/2013,3596.00
6/18/2013,1535.10
6/18/2013,10600.08
6/18/2013,932.16
6/19/2013,3590.76
6/19/2013,182.90
6/19/2013,4826.20
6/19/2013,15458.10
6/19/2013,4908.00
6/19/2013,1071.00
6/19/2013,809.20
6/19/2013,7188.00
6/19/2013,3015.88
6/20/2013,2199.60
6/20/2013,2628.00
6/20/2013,5425.64
6/20/2013,3612.00
6/20/2013,7584.00
6/20/2013,7428.00
6/20/2013,186.00
6/20/2013,780.00
6/20/2013,578.20
6/20/2013,6948.40
6/20/2013,467.88
6/20/2013,2393.60
6/20/2013,2388.00
6/20/2013,4446.00
6/20/2013,2159.88
6/20/2013,6816.00
6/20/2013,4804.20
6/21/2013,1746.40
6/21/2013,166.80
6/21/2013,276.00
6/21/2013,1632.00
6/21/2013,7440.00
6/21/2013,1319.88
6/21/2013,10614.50
6/21/2013,4391.10
6/21/2013,2800.00
6/21/2013,2309.00
6/21/2013,7304.20
6/21/2013,83.40
6/21/2013,2628.00
6/21/2013,719.88
6/21/2013,5690.00
6/22/2013,1969.00
6/22/2013,169.00
6/22/2013,508.20
6/22/2013,1140.00
6/22/2013,323.88
6/22/2013,3849.30
6/22/2013,2960.00
6/22/2013,3736.60
6/22/2013,7944.30
6/23/2013,3720.00
6/23/2013,3201.10
6/23/2013,2090.00
6/23/2013,6816.00
6/23/2013,2691.00
6/23/2013,1908.00
6/23/2013,1308.88
6/23/2013,267.81
6/23/2013,4354.20
6/23/2013,35264.70
6/23/2013,10234.00
6/23/2013,1190.00
6/23/2013,15198.30
6/24/2013,9588.00
6/24/2013,999.90
6/24/2013,7061.83
6/24/2013,114.00
6/24/2013,1896.00
6/24/2013,3720.00
6/24/2013,606.78
6/24/2013,2123.88
6/24/2013,935.88
6/24/2013,2690.40
6/25/2013,3627.00
6/25/2013,169.90
6/25/2013,7752.00
6/25/2013,2628.00
6/25/2013,5880.00
6/25/2013,112.10
6/25/2013,932.16
6/25/2013,4805.00
6/25/2013,1548.00
6/26/2013,6990.00
6/26/2013,4428.00
6/26/2013,8388.00
6/26/2013,5517.60
6/26/2013,146.86
6/26/2013,677.20
6/26/2013,3588.00
6/26/2013,5784.00
6/26/2013,2628.00
6/26/2013,3954.60
6/26/2013,11.21
6/26/2013,3603.60
6/26/2013,6997.20
6/26/2013,13360.10
6/26/2013,719.88
6/26/2013,119.00
6/26/2013,478.80
6/27/2013,3588.00
6/27/2013,1099.90
6/27/2013,1776.00
6/27/2013,486.60
6/27/2013,3634.40
6/27/2013,4056.00
6/27/2013,3468.40
6/27/2013,475.88
6/27/2013,718.80
6/27/2013,2224.30
6/27/2013,407.88
6/27/2013,6879.60
6/27/2013,8148.00
6/27/2013,1980.00
6/27/2013,5424.00
6/28/2013,230.00
6/28/2013,2680.00
6/28/2013,6120.00
6/28/2013,2990.00
6/28/2013,4607.46
6/28/2013,540.27
6/28/2013,1535.10
